time_s,spectre,derived_finite_rise_step,absolute_error
1.187936000795287e-06,0.6887370994181342,0.6887333842615403,3.715156593919744e-06
1.189163358865479e-06,0.6910753620454038,0.691071628601072,3.7334443317993404e-06
1.190395261321918e-06,0.6934040407655442,0.6934002891269748,3.7516385693603382e-06
1.191631726628681e-06,0.6957231109282219,0.6957193411903428,3.7697378790779723e-06
1.192872773444954e-06,0.6980325484549009,0.6980287607140554,3.7877408455289086e-06
1.194118420631555e-06,0.7003323298445123,0.700328524198458,3.8056460542890136e-06
1.19536868726102e-06,0.7026224321851892,0.7026186087330892,3.8234520999269606e-06
1.196623592602996e-06,0.7049028331205396,0.7048989919629542,3.841157585338095e-06
1.197883156133345e-06,0.7071735108598879,0.7071696520987723,3.8587611156382096e-06
1.199147397547553e-06,0.7094344441955227,0.7094305679342159,3.876261306823281e-06
1.200416336743945e-06,0.7116856124655637,0.7116817188087843,3.893656779441201e-06
1.201689993840145e-06,0.7139269955766673,0.7139230846305031,3.910946164142892e-06
1.202968389168225e-06,0.7161585739883964,0.7161546458603029,3.928128093577676e-06
1.204251543280566e-06,0.718380328716625,0.718376383515413,3.945201212052218e-06
1.205539476950305e-06,0.7205922413272994,0.7205882791631308,3.96216416853612e-06
1.206832211171495e-06,0.7227942939298261,0.7227903149142036,3.979015622435078e-06
1.208129767162876e-06,0.7249864691766441,0.7249824734224077,3.995754236374438e-06
1.209432166373178e-06,0.7271687502651872,0.7271647378865036,4.012378683637685e-06
1.210739430479924e-06,0.7293411209287785,0.7293370920411366,4.028887641838175e-06
1.212051581396649e-06,0.7315035654415885,0.7314995201617882,4.045279800246604e-06
1.21336864126673e-06,0.733656068601339,0.7336520070474872,4.061553851797406e-06
1.214690632473504e-06,0.73579861573896,0.7357945380304598,4.077708500194177e-06
1.216017577638599e-06,0.7379311927086886,0.7379270989662322,4.0937424563569635e-06
1.217349499629857e-06,0.7400537858936794,0.740049676239243,4.10965443642386e-06
1.218686421555494e-06,0.7421663821894735,0.742162256746306,4.125443167524168e-06
1.220028366777814e-06,0.7442689690185906,0.7442648279112063,4.141107384336706e-06
1.221375358907592e-06,0.7463615343142742,0.7463573776684462,4.156645827979588e-06
1.222727421803164e-06,0.7484440665120671,0.7484398944548177,4.172057249340888e-06
1.224084579585644e-06,0.7505165545661284,0.7505123672257216,4.187340406858198e-06
1.225446856634449e-06,0.752578987934828,0.752574785440761,4.2024940670737365e-06
1.226814277583433e-06,0.7546313565677653,0.7546271390507612,4.217517004079241e-06
1.228186867344603e-06,0.7566736509341151,0.7566694185261125,4.232408002624588e-06
1.229564651088421e-06,0.7587058619855337,0.75870161481968,4.247165853676904e-06
1.230947654257155e-06,0.7607279811688767,0.7607237193795181,4.261789358639412e-06
1.232335902569231e-06,0.7627400004250614,0.7627357241477373,4.276277324133382e-06
1.233729422022258e-06,0.7647419121858811,0.7647376215573113,4.290628569769694e-06
