time_s,spectre,derived_finite_rise_step,absolute_error
9.864067569223787e-05,1.000006096483005,1.000006097345394,8.623888270165025e-10
9.874067569223787e-05,1.00000605022205,1.0000060510787916,8.567415665794442e-10
9.884067569223787e-05,1.000006004312129,1.0000060051632598,8.511307214575936e-10
9.894067569223788e-05,1.00000595875058,1.0000059595961346,8.455545152941113e-10
9.904067569223788e-05,1.000005913534758,1.0000059143747724,8.400142803566268e-10
9.914067569223788e-05,1.000005868662039,1.0000058694965492,8.345102386897452e-10
9.924067569223788e-05,1.000005824129821,1.000005824958862,8.290408359812318e-10
9.934067569223789e-05,1.00000577993552,1.000005780759126,8.236060722310867e-10
9.944067569223789e-05,1.000005736076571,1.0000057368947775,8.182063915285198e-10
9.954067569223789e-05,1.00000569255043,1.000005693363271,8.128411277397163e-10
9.96406756922379e-05,1.000005649354571,1.0000056501620815,8.075105029092811e-10
9.97406756922379e-05,1.000005606486488,1.000005607288702,8.022140729480043e-10
9.98406756922379e-05,1.000005563943694,1.0000055647406454,7.969513937666761e-10
9.99406756922379e-05,1.000005521723721,1.0000055225154432,7.917222433206916e-10
0.0001000406756922379,1.000005479824119,1.0000054806106453,7.865263995654459e-10
0.0001001406756922379,1.000005438242457,1.0000054390238207,7.81363640456334e-10
0.0001002406756922379,1.000005396976322,1.0000053977525565,7.762344100825658e-10
0.0001003406756922379,1.00000535602332,1.0000053567944582,7.711382643549314e-10
0.0001004406756922379,1.000005315381076,1.0000053161471496,7.660736489611963e-10
0.0001005406756922379,1.00000527504723,1.0000052758082725,7.61042562302805e-10
0.0001006406756922379,1.000005235019443,1.0000052357754865,7.560434500675228e-10
0.0001007406756922379,1.000005195295393,1.0000051960464689,7.5107586816614e-10
0.0001008406756922379,1.000005155872774,1.0000051566189148,7.461407047770763e-10
0.0001009406756922379,1.000005116749299,1.0000051174905364,7.412375158111217e-10
0.0001010406756922379,1.000005077922699,1.000005078659064,7.363649690006469e-10
0.0001011406756922379,1.00000503939072,1.0000050401222442,7.315241745686762e-10
0.0001012406756922379,1.000005001151127,1.0000050018778417,7.267146884260001e-10
0.0001013406756922379,1.000004963201702,1.0000049639236372,7.219351783049888e-10
0.0001014406756922379,1.000004925540242,1.000004926257429,7.171871985178768e-10
0.0001015406756922379,1.000004888164562,1.0000048888770317,7.124696388416396e-10
0.0001016406756922379,1.000004851072495,1.0000048517802764,7.077813890532525e-10
0.0001017406756922379,1.000004814261887,1.000004814965011,7.0312400346495e-10
0.0001018406756922379,1.000004777730602,1.0000047784290995,6.98497482076732e-10
0.000101940675692238,1.000004741476523,1.0000047421704221,6.938991603533395e-10
0.000102040675692238,1.000004705497544,1.0000047061868753,6.893312587408218e-10
0.000102140675692238,1.000004669791579,1.0000046704763714,6.847924449715492e-10
0.000102240675692238,1.000004634356555,1.0000046350368383,6.802833851793366e-10
0.000102340675692238,1.000004599190418,1.0000045998662201,6.758020809627396e-10
0.000102440675692238,1.000004564291126,1.0000045649624765,6.713505307232026e-10
0.000102540675692238,1.000004529656654,1.0000045303235818,6.669278462823058e-10
0.000102640675692238,1.000004495284994,1.000004495947527,6.625329174170247e-10
0.000102740675692238,1.000004461174151,1.0000044618323174,6.58166410261174e-10
0.000102840675692238,1.000004427322145,1.0000044279759734,6.538285468593585e-10
0.000102940675692238,1.000004393727013,1.0000043943765313,6.495182169885538e-10
0.000103040675692238,1.000004360386806,1.0000043610320415,6.452354206487598e-10
0.000103140675692238,1.000004327299589,1.0000043279405693,6.409801578399765e-10
0.000103240675692238,1.000004294463442,1.0000042951001948,6.367528726514138e-10
0.000103340675692238,1.00000426187646,1.000004262509013,6.325531209938617e-10
0.000103440675692238,1.000004229536753,1.0000042301651326,6.283795705996909e-10
0.000103540675692238,1.000004197442444,1.0000041980666774,6.242333316919257e-10
0.000103640675692238,1.000004165591671,1.000004166211785,6.201139601813566e-10
0.000103740675692238,1.000004133982586,1.000004134598607,6.160210119787735e-10
0.000103840675692238,1.000004102613355,1.0000041032253097,6.119547091287814e-10
0.000103940675692238,1.000004071482159,1.0000040720900727,6.079137193637507e-10
0.000104040675692238,1.00000404058719,1.0000040411910898,6.038998190405209e-10
0.000104140675692238,1.000004009926656,1.0000040105265677,5.999116758914624e-10
0.000104240675692238,1.000003979498779,1.000003980094728,5.959490678719703e-10
0.000104340675692238,1.000003949301792,1.0000039498938047,5.920126611158594e-10
0.000104440675692238,1.000003919333945,1.0000039199220458,5.881009013108951e-10
0.000104540675692238,1.000003889593498,1.0000038901777124,5.842144545908923e-10
0.000104640675692238,1.000003860078725,1.0000038606590786,5.803535430004558e-10
0.000104740675692238,1.000003830787915,1.000003831364432,5.765168342719562e-10
0.000104840675692238,1.000003801719367,1.000003802292073,5.727058827176279e-10
0.000104940675692238,1.000003772871396,1.0000037734403147,5.689186899360266e-10
0.000105040675692238,1.000003744242326,1.0000037448074832,5.651572543285965e-10
0.000105140675692238,1.000003715830498,1.0000037163919173,5.614193554492886e-10
0.000105240675692238,1.000003687634263,1.0000036881919687,5.577056594319174e-10
0.000105340675692238,1.000003659651985,1.000003660206001,5.540159442318782e-10
0.000105440675692238,1.00000363188204,1.0000036324323907,5.503506539383807e-10
0.000105540675692238,1.000003604322818,1.000003604869526,5.467080121945855e-10
0.000105640675692238,1.000003576972718,1.0000035775158083,5.43090239446542e-10
0.000105740675692238,1.000003549830156,1.0000035503696503,5.394942270697811e-10
0.000105840675692238,1.000003522893554,1.000003523429477,5.359230836887718e-10
0.000105940675692238,1.000003496161352,1.0000034966937257,5.323737006790452e-10
0.000106040675692238,1.000003469631996,1.000003470160845,5.288489646204653e-10
0.0001061406756922381,1.00000344330395,1.0000034438292953,5.253453227993532e-10
0.0001062406756922381,1.000003417175684,1.0000034176975494,5.218654397509681e-10
0.0001063406756922381,1.000003391245682,1.000003391764091,5.184088713861001e-10
0.0001064406756922381,1.000003365512442,1.0000033660274152,5.149731752140951e-10
0.0001065406756922381,1.000003339974469,1.0000033404860293,5.115603496363974e-10
0.0001066406756922381,1.000003314630281,1.000003315138451,5.08170172608402e-10
0.0001067406756922381,1.000003289478409,1.00000328998321,5.048010898178745e-10
0.0001068406756922381,1.000003264517393,1.000003265018847,5.014539894432346e-10
0.0001069406756922381,1.000003239745784,1.0000032402439132,4.981290935290872e-10
0.0001070406756922381,1.000003215162145,1.0000032156569711,4.948261800308273e-10
0.0001071406756922381,1.000003190765051,1.0000031912565948,4.915436946362206e-10
0.0001072406756922381,1.000003166553085,1.0000031670413683,4.882831916575014e-10
0.0001073406756922381,1.000003142524843,1.0000031430098866,4.850435608716452e-10
0.0001074406756922381,1.000003118678931,1.0000031191607557,4.818245802340471e-10
0.0001075406756922381,1.000003095013964,1.0000030954925918,4.786278040569414e-10
0.0001076406756922381,1.00000307152857,1.0000030720040216,4.754516780280937e-10
0.0001077406756922381,1.000003048221388,1.0000030486936826,4.722946478352696e-10
0.0001078406756922381,1.000003025091063,1.0000030255602221,4.691591559691233e-10
0.0001079406756922381,1.000003002136254,1.0000030026022981,4.6604409220663e-10
0.0001080406756922381,1.00000297935563,1.0000029798185788,4.629487904139751e-10
0.0001081406756922381,1.000002956747867,1.000002957207742,4.5987502694799787e-10
0.0001082406756922381,1.000002934311656,1.000002934768476,4.5681991522883436e-10
0.0001083406756922381,1.000002912045694,1.000002912499479,4.5378500956871903e-10
0.0001084406756922381,1.000002889948689,1.0000028903994589,4.5076986587844203e-10
0.0001085406756922381,1.000002868019359,1.0000028684671336,4.477747062026083e-10
0.0001086406756922381,1.000002846256433,1.0000028467012307,4.447977541843784e-10
0.0001087406756922381,1.000002824658646,1.000002825100487,4.418410082251967e-10
0.0001088406756922381,1.000002803224746,1.00000280366365,4.3890380219124836e-10
0.0001089406756922381,1.000002781953489,1.0000027823894753,4.3598635812713837e-10
0.0001090406756922381,1.000002760843642,1.0000027612767286,4.330866776314224e-10
0.0001091406756922381,1.000002739893979,1.0000027403241856,4.302065370609398e-10
0.0001092406756922381,1.000002719103285,1.00000271953063,4.2734504823727093e-10
0.0001093406756922381,1.000002698470354,1.0000026988948558,4.245017670712059e-10
0.0001094406756922381,1.000002677993989,1.000002678415666,4.2167691560734966e-10
0.0001095406756922381,1.000002657673,1.0000026580918717,4.1887182611333174e-10
0.0001096406756922381,1.000002637506211,1.0000026379222944,4.160833899646832e-10
0.0001097406756922381,1.000002617492449,1.0000026179057635,4.1331449374126805e-10
0.0001098406756922381,1.000002597630555,1.000002598041118,4.1056291699703706e-10
0.0001099406756922381,1.000002577919376,1.000002578327205,4.078291038212001e-10
0.0001100406756922381,1.000002558357767,1.0000025587628814,4.0511438648138665e-10
0.0001101406756922381,1.000002538944595,1.0000025393470113,4.024163224869426e-10
0.0001102406756922382,1.000002519678733,1.000002520078469,3.9973602206089254e-10
0.0001103406756922382,1.000002500559063,1.000002500956136,3.9707304111402664e-10
0.0001104406756922382,1.000002481584475,1.0000024819789033,3.944282678247646e-10
0.0001105406756922382,1.00000246275387,1.0000024631456694,3.9179948174705714e-10
0.0001106406756922382,1.000002444066153,1.0000024444553421,3.891891253715585e-10
0.0001107406756922382,1.000002425520242,1.0000024259068367,3.865947562076144e-10
0.0001108406756922382,1.000002407115059,1.0000024074990774,3.8401837265666927e-10
0.0001109406756922382,1.000002388849537,1.000002389230996,3.8145886449569844e-10
0.0001110406756922382,1.000002370722617,1.0000023711015325,3.789153435462822e-10
0.0001111406756922382,1.000002352733246,1.0000023531096351,3.763891420760501e-10
0.0001112406756922382,1.000002334880382,1.0000023352542602,3.7387826168355787e-10
0.0001113406756922382,1.000002317162987,1.0000023175343717,3.7138470077024976e-10
0.0001114406756922382,1.000002299580034,1.0000022999489417,3.6890779320231104e-10
0.0001115406756922382,1.000002282130503,1.0000022824969497,3.66446650801322e-10
0.0001116406756922382,1.000002264813382,1.0000022651773832,3.640012735672826e-10
0.0001117406756922382,1.000002247627665,1.0000022479892374,3.615723276340077e-10
0.0001118406756922382,1.000002230572356,1.000002230931515,3.5915914686768247e-10
0.0001119406756922382,1.000002213646465,1.0000022140032268,3.567617312683069e-10
0.0001120406756922382,1.00000219684901,1.0000021972033901,3.54380080835881e-10
0.0001121406756922382,1.000002180179016,1.0000021805310304,3.5201441761500973e-10
0.0001122406756922382,1.000002163635517,1.0000021639851804,3.496634093380635e-10
0.0001123406756922382,1.000002147217552,1.0000021475648802,3.4732816622806695e-10
0.0001124406756922382,1.000002130924168,1.000002131269177,3.45008910329625e-10
0.0001125406756922382,1.000002114754421,1.0000021150971254,3.42704531419713e-10
0.0001126406756922382,1.000002098707373,1.0000020990477874,3.4041436336451625e-10
0.0001127406756922382,1.000002082782091,1.0000020831202316,3.3814062661008393e-10
0.0001128406756922382,1.000002066977653,1.000002067313534,3.358808786657619e-10
0.0001129406756922382,1.000002051293141,1.0000020516267771,3.3363622975457474e-10
0.0001130406756922382,1.000002035727646,1.0000020360590516,3.314055696534979e-10
0.0001131406756922382,1.000002020280263,1.0000020206094535,3.2919045267476577e-10
0.0001132406756922382,1.000002004950098,1.000002005277087,3.26989102461539e-10
0.0001133406756922382,1.00000198973626,1.0000019900610626,3.248026292368422e-10
0.0001134406756922382,1.000001974637866,1.000001974960497,3.226308109560705e-10
0.0001135406756922382,1.000001959654041,1.0000019599745142,3.2047320353001396e-10
0.0001136406756922382,1.000001944783915,1.0000019451022453,3.183302510478825e-10
0.0001137406756922382,1.000001930026626,1.0000019303428267,3.162006212420465e-10
0.0001138406756922382,1.000001915381318,1.0000019156954025,3.1408453615711096e-10
0.0001139406756922382,1.00000190084714,1.000001901159123,3.1198310601610046e-10
0.0001140406756922382,1.000001886423249,1.0000018867331446,3.0989566468520025e-10
0.0001141406756922382,1.000001872108809,1.0000018724166302,3.078211019413857e-10
0.0001142406756922382,1.000001857902989,1.0000018582087495,3.057605280076814e-10
0.0001143406756922383,1.000001843804964,1.0000018441086782,3.037141649286923e-10
0.0001144406756922383,1.000001829813918,1.000001830115598,3.016800143029741e-10
0.0001145406756922383,1.000001815929037,1.0000018162286972,2.99660296576576e-10
0.0001146406756922383,1.000001802149517,1.0000018024471702,2.9765323539265864e-10
0.0001147406756922383,1.000001788474558,1.000001788770217,2.9565905279582694e-10
0.0001148406756922383,1.000001774903366,1.0000017751970447,2.936786369645006e-10
0.0001149406756922383,1.000001761435154,1.0000017617268653,2.917113217648648e-10
0.0001150406756922383,1.000001748069141,1.0000017483588977,2.8975666310770976e-10
0.0001151406756922383,1.00000173480455,1.0000017350923658,2.8781577121606006e-10
0.0001152406756922383,1.000001721640614,1.0000017219265005,2.8588642564386646e-10
0.0001153406756922383,1.000001708576567,1.0000017088605375,2.839706247925733e-10
0.0001154406756922383,1.000001695611652,1.000001695893719,2.82067036394551e-10
0.0001155406756922383,1.000001682745117,1.0000016830252927,2.801756604497996e-10
0.0001156406756922383,1.000001669976214,1.0000016702545118,2.782978292259486e-10
0.0001157406756922383,1.000001657304204,1.0000016575806354,2.764313222769488e-10
0.0001158406756922383,1.000001644728351,1.0000016450029283,2.7457724982582477e-10
0.0001159406756922383,1.000001632247925,1.0000016325206609,2.727358339171815e-10
0.0001160406756922383,1.000001619862202,1.0000016201331088,2.70906852506414e-10
0.0001161406756922383,1.000001607570464,1.000001607839553,2.6908897332589277e-10
0.0001162406756922383,1.000001595371998,1.000001595639281,2.6728286250943256e-10
0.0001163406756922383,1.000001583266095,1.0000015835315843,2.654894082354531e-10
0.0001164406756922383,1.000001571252053,1.0000015715157609,2.6370794437013956e-10
0.0001165406756922383,1.000001559329176,1.0000015595911131,2.6193713864586243e-10
0.0001166406756922383,1.00000154749677,1.0000015477569497,2.601796555978808e-10
0.0001167406756922383,1.000001535754151,1.0000015360125838,2.584328306909356e-10
0.0001168406756922383,1.000001524100636,1.0000015243573341,2.5669821823726124e-10
0.0001169406756922383,1.00000151253555,1.0000015127905242,2.549742639246233e-10
0.0001170406756922383,1.000001501058221,1.0000015013114834,2.532623000206513e-10
0.0001171406756922383,1.000001489667984,1.000001489919545,2.515609942577157e-10
0.0001172406756922383,1.000001478364178,1.000001478614049,2.498710127696313e-10
0.0001173406756922383,1.000001467146146,1.0000014673943387,2.481927996456079e-10
0.0001174406756922383,1.000001456013239,1.0000014562597637,2.4652457852880616e-10
0.0001175406756922383,1.000001444964809,1.0000014452096775,2.448685698652753e-10
0.0001176406756922383,1.000001434000217,1.0000014342434393,2.432223311643611e-10
0.0001177406756922383,1.000001423118825,1.000001423360413,2.4158808287211286e-10
0.0001178406756922383,1.000001412320003,1.000001412559967,2.399640486316912e-10
0.0001179406756922383,1.000001401603124,1.0000014018414745,2.38350450487701e-10
0.0001180406756922383,1.000001390967566,1.000001391204314,2.3674795457395703e-10
0.0001181406756922383,1.000001380412712,1.000001380647868,2.351561168012495e-10
0.0001182406756922383,1.00000136993795,1.0000013701715242,2.3357427103576356e-10
0.0001183406756922383,1.000001359542671,1.000001359774675,2.3200397158973374e-10
0.0001184406756922384,1.000001349226274,1.0000013494567168,2.3044277597250584e-10
0.0001185406756922384,1.000001338988158,1.0000013392170515,2.288935707639439e-10
0.0001186406756922384,1.000001328827731,1.0000013290550844,2.2735346938418388e-10
0.0001187406756922384,1.000001318744403,1.0000013189702261,2.2582313796704057e-10
0.0001188406756922384,1.000001308737588,1.000001308961892,2.243039087801435e-10
0.0001189406756922384,1.000001298806707,1.0000012990295009,2.2279378342204836e-10
0.0001190406756922384,1.000001288951182,1.0000012891724765,2.2129453824959455e-10
0.0001191406756922384,1.000001279170442,1.0000012793902473,2.1980528508436237e-10
0.0001192406756922384,1.00000126946392,1.0000012696822456,2.1832557983714196e-10
0.0001193406756922384,1.000001259831053,1.000001260047908,2.1685497841872348e-10
0.0001194406756922384,1.000001250271281,1.0000012504866758,2.1539481309673647e-10
0.0001195406756922384,1.00000124078405,1.000001240997994,2.1394397364815632e-10
0.0001196406756922384,1.000001231368809,1.0000012315813123,2.125033482514027e-10
0.0001197406756922384,1.000001222025013,1.0000012222360843,2.1107138259424119e-10
0.0001198406756922384,1.000001212752118,1.0000012129617677,2.096496309889062e-10
0.0001199406756922384,1.000001203549588,1.0000012037578248,2.0823676116776824e-10
0.0001200406756922384,1.000001194416887,1.000001194623721,2.0683410539845681e-10
0.0001201406756922384,1.000001185353487,1.000001185558927,2.0544010936873747e-10
0.0001202406756922384,1.000001176358861,1.0000011765629164,2.0405543921242497e-10
0.0001203406756922384,1.000001167432487,1.0000011676351674,2.0268053901872918e-10
0.0001204406756922384,1.000001158573848,1.0000011587751623,2.0131429856462546e-10
0.0001205406756922384,1.00000114978243,1.0000011499823867,1.9995671785011382e-10
0.0001206406756922384,1.000001141057722,1.0000011412563306,1.9860846300900903e-10
0.0001207406756922384,1.000001132399218,1.0000011325964877,1.9726975608591601e-10
0.0001208406756922384,1.000001123806417,1.0000011240023556,1.9593859867939045e-10
0.0001209406756922384,1.000001115278818,1.0000011154734358,1.9461787736929637e-10
0.0001210406756922384,1.000001106815929,1.0000011070092334,1.933044835311648e-10
0.0001211406756922384,1.000001098417257,1.0000010986092573,1.920004155664401e-10
0.0001212406756922384,1.000001090082315,1.00000109027302,1.9070500734130746e-10
0.0001213406756922384,1.00000108181062,1.000001082000038,1.8941803681116198e-10
0.0001214406756922384,1.000001073601691,1.0000010737898315,1.8814039215442335e-10
0.0001215406756922384,1.000001065455053,1.0000010656419238,1.8687074110346202e-10
0.0001216406756922384,1.000001057370233,1.0000010575558425,1.8560952774748785e-10
0.0001217406756922384,1.000001049346762,1.000001049531118,1.8435608595268604e-10
0.0001218406756922384,1.000001041384174,1.0000010415672853,1.8311130389747632e-10
0.0001219406756922384,1.000001033482007,1.000001033663882,1.8187495953725374e-10
0.0001220406756922384,1.000001025639803,1.0000010258204497,1.8064660878280847e-10
0.0001221406756922384,1.000001017857106,1.0000010180365333,1.7942736185716512e-10
0.0001222406756922384,1.000001010133466,1.0000010103116812,1.7821522035887938e-10
0.0001223406756922384,1.000001002468433,1.0000010026454453,1.7701240473400048e-10
0.0001224406756922384,1.000000994861564,1.0000009950373805,1.7581647249187426e-10
0.0001225406756922384,1.000000987312417,1.0000009874870457,1.7462875590013027e-10
0.0001226406756922384,1.000000979820554,1.0000009799940028,1.7344881086955866e-10
0.0001227406756922384,1.000000972385541,1.0000009725578172,1.7227619331094957e-10
0.0001228406756922384,1.000000965006945,1.000000965178057,1.7111201344732763e-10
0.0001229406756922384,1.000000957684339,1.0000009578542945,1.6995560514487806e-10
0.0001230406756922384,1.000000950417298,1.0000009505861047,1.6880674635899595e-10
0.0001231406756922385,1.000000943205401,1.0000009433730659,1.6766499300047144e-10
0.0001232406756922385,1.000000936048228,1.0000009362147595,1.6653145529232916e-10
0.0001233406756922385,1.000000928945364,1.0000009291107703,1.6540635527917402e-10
0.0001234406756922385,1.000000921896399,1.000000922060686,1.6428702842574694e-10
0.0001235406756922385,1.000000914900921,1.0000009150640978,1.6317680540112178e-10
0.0001236406756922385,1.000000907958527,1.0000009081205996,1.620725775808296e-10
0.0001237406756922385,1.000000901068812,1.0000009012297886,1.6097656541091965e-10
0.0001238406756922385,1.000000894231378,1.000000894391265,1.5988699253455252e-10
0.0001239406756922385,1.000000887445827,1.000000887604632,1.5880496917475284e-10
0.0001240406756922385,1.000000880711765,1.000000880869496,1.5773093942073046e-10
0.0001241406756922385,1.000000874028802,1.0000008741854662,1.5666423713867061e-10
0.0001242406756922385,1.000000867396551,1.0000008675521548,1.5560375210554866e-10
0.0001243406756922385,1.000000860814626,1.0000008609691766,1.5455059454438924e-10
0.0001244406756922385,1.000000854282646,1.0000008544361503,1.535043203659825e-10
0.0001245406756922385,1.000000847800232,1.0000008479526963,1.5246426343651365e-10
0.0001246406756922385,1.000000841367006,1.000000841518439,1.5143286624663688e-10
0.0001247406756922385,1.000000834982597,1.0000008351330045,1.5040746426109308e-10
0.0001248406756922385,1.000000828646634,1.0000008287960227,1.4938872361369704e-10
0.0001249406756922385,1.000000822358749,1.000000822507126,1.4837686634905367e-10
0.0001250406756922385,1.000000816118577,1.0000008162659493,1.4737233655637283e-10
0.0001251406756922385,1.000000809925757,1.0000008100721305,1.4637357992342004e-10
0.0001252406756922385,1.000000803779928,1.0000008039253103,1.453823728070347e-10
0.0001253406756922385,1.000000797680735,1.0000007978251322,1.4439716089498233e-10
0.0001254406756922385,1.000000791627824,1.0000007917712423,1.434183882764728e-10
0.0001255406756922385,1.000000785620842,1.000000785763289,1.424471651745307e-10
0.0001256406756922385,1.000000779659443,1.0000007798009243,1.4148127114310682e-10
0.0001257406756922385,1.000000773743279,1.000000773883802,1.405229266282504e-10
0.0001258406756922385,1.000000767872008,1.0000007680115786,1.3957057731772693e-10
0.0001259406756922385,1.00000076204529,1.0000007621839135,1.3862355707772167e-10
0.0001260406756922385,1.000000756262785,1.0000007564004687,1.3768364226507401e-10
0.0001261406756922385,1.000000750524158,1.0000007506609088,1.3675083287978396e-10
0.0001262406756922385,1.000000744829077,1.0000007449649004,1.358233525650121e-10
0.0001263406756922385,1.000000739177211,1.0000007393121135,1.34902533588388e-10
0.0001264406756922385,1.000000733568232,1.0000007337022199,1.339879318607018e-10
0.0001265406756922385,1.000000728001815,1.000000728134894,1.3307888124813871e-10
0.0001266406756922385,1.000000722477637,1.0000007226098129,1.321758258399086e-10
0.0001267406756922385,1.000000716995377,1.000000717126656,1.312789876806164e-10
0.0001268406756922385,1.000000711554717,1.0000007116851053,1.303883667702621e-10
0.0001269406756922385,1.000000706155342,1.000000706284845,1.29503074930426e-10
0.0001270406756922385,1.000000700796938,1.000000700925562,1.286240003395278e-10
0.0001271406756922385,1.000000695479194,1.0000006956069452,1.277511429975675e-10
0.0001272406756922386,1.000000690201801,1.0000006903286858,1.2688472494915004e-10
0.0001273406756922386,1.000000684964454,1.000000685090478,1.260238580158557e-10
0.0001274406756922386,1.00000067976685,1.0000006798920176,1.2516765401926477e-10
0.0001275406756922386,1.000000674608685,1.000000674733003,1.243181113608216e-10
0.0001276406756922386,1.000000669489661,1.000000669613135,1.2347389777289663e-10
0.0001277406756922386,1.000000664409481,1.0000006645321164,1.2263545734469972e-10
0.0001278406756922386,1.00000065936785,1.0000006594896527,1.2180256803162592e-10
0.0001279406756922386,1.000000654364476,1.0000006544854512,1.2097522983367526e-10
0.0001280406756922386,1.000000649399068,1.0000006495192213,1.201532207062428e-10
0.0001281406756922386,1.000000644471338,1.0000006445906753,1.193372067831433e-10
0.0001282406756922386,1.000000639581001,1.000000639699527,1.1852585579674724e-10
0.0001283406756922386,1.000000634727772,1.0000006348454926,1.1772072205928907e-10
0.0001284406756922386,1.00000062991137,1.0000006300282909,1.169209173923491e-10
0.0001285406756922386,1.000000625131515,1.0000006252476417,1.1612666384053227e-10
0.0001286406756922386,1.000000620387931,1.000000620503268,1.1533707322541886e-10
0.0001287406756922386,1.000000615680342,1.0000006157948949,1.1455281168082365e-10
0.0001288406756922386,1.000000611008474,1.0000006111222488,1.1377476738516634e-10
0.0001289406756922386,1.000000606372057,1.0000006064850586,1.1300160807081738e-10
0.0001290406756922386,1.000000601770823,1.0000006018830554,1.1223244555935707e-10
0.0001291406756922386,1.000000597204503,1.0000005973159722,1.1146927825222974e-10
0.0001292406756922386,1.000000592672832,1.0000005927835438,1.1071188410483046e-10
0.0001293406756922386,1.000000588175549,1.0000005882855076,1.0995870880492475e-10
0.0001294406756922386,1.000000583712392,1.0000005838216024,1.092104184863274e-10
0.0001295406756922386,1.000000579283101,1.0000005793915694,1.0846834541666794e-10
0.0001296406756922386,1.000000574887421,1.0000005749951513,1.0773026914989714e-10
0.0001297406756922386,1.000000570525096,1.0000005706320931,1.0699707786443469e-10
0.0001298406756922386,1.000000566195873,1.000000566302142,1.0626899360488551e-10
0.0001299406756922386,1.0000005618995,1.0000005620050465,1.0554646046045946e-10
0.0001300406756922386,1.000000557635729,1.000000557740557,1.0482814616352698e-10
0.0001301406756922386,1.000000553404312,1.0000005535084269,1.0411493889250778e-10
0.0001302406756922386,1.000000549205004,1.0000005493084099,1.0340595046898216e-10
0.0001303406756922386,1.000000545037561,1.0000005451402625,1.0270140293755503e-10
0.0001304406756922386,1.000000540901741,1.000000541003743,1.0200196243204118e-10
0.0001305406756922386,1.000000536797303,1.0000005368986113,1.0130829508625538e-10
0.0001306406756922386,1.000000532724011,1.0000005328246295,1.0061862454335824e-10
0.0001307406756922386,1.000000528681628,1.000000528781561,9.993295080334974e-11
0.0001308406756922386,1.000000524669919,1.0000005247691712,9.92521620446496e-11
0.0001309406756922386,1.000000520688651,1.0000005207872276,9.857648031186272e-11
0.0001310406756922386,1.000000516737594,1.0000005168354986,9.790457333735958e-11
0.0001311406756922386,1.000000512816517,1.0000005129137555,9.723843952258449e-11
0.0001312406756922386,1.000000508925195,1.0000005090217705,9.657541433227834e-11
0.0001313406756922387,1.0000005050634,1.000000505159318,9.591794025709532e-11
0.0001314406756922387,1.000000501230909,1.0000005013261735,9.526446298480096e-11
0.0001315406756922387,1.0000004974275,1.0000004975221148,9.461476047079032e-11
0.0001316406756922387,1.000000493652951,1.0000004937469216,9.39706090719028e-11
0.0001317406756922387,1.000000489907044,1.0000004900003743,9.333023243129901e-11
0.0001318406756922387,1.000000486189562,1.0000004862822558,9.269385259358387e-11
0.0001319406756922387,1.000000482500289,1.0000004825923505,9.206146955875738e-11
0.0001320406756922387,1.00000047883901,1.000000478930444,9.143397150523924e-11
0.0001321406756922387,1.000000475205513,1.000000475296324,9.081113638842453e-11
0.0001322406756922387,1.000000471599588,1.00000047168978,9.019185398528862e-11
0.0001323406756922387,1.000000468021025,1.000000468110602,8.95770124742512e-11
0.0001324406756922387,1.000000464469617,1.000000464558583,8.896594572149752e-11
0.0001325406756922387,1.000000460945158,1.0000004610335165,8.835843168242263e-11
0.0001326406756922387,1.000000457447442,1.0000004575351984,8.775646875847087e-11
0.0001327406756922387,1.000000453976268,1.0000004540634253,8.715739241438314e-11
0.0001328406756922387,1.000000450531433,1.000000450617996,8.656297900699883e-11
0.0001329406756922387,1.000000447112738,1.0000004471987107,8.59727844471081e-11
0.0001330406756922387,1.000000443719985,1.000000443805371,8.538592055629124e-11
0.0001331406756922387,1.000000440352977,1.0000004404377798,8.480283142375811e-11
0.0001332406756922387,1.000000437011517,1.0000004370957418,8.422484931713825e-11
0.0001333406756922387,1.000000433695414,1.0000004337790633,8.364930970117257e-11
0.0001334406756922387,1.000000430404473,1.0000004304875516,8.307865506651524e-11
0.0001335406756922387,1.000000427138504,1.000000427221016,8.251199723474656e-11
0.0001336406756922387,1.000000423897319,1.0000004239792666,8.194755984902713e-11
0.0001337406756922387,1.000000420680727,1.0000004207621158,8.138889562303575e-11
0.0001338406756922387,1.000000417488544,1.0000004175693766,8.083267388769855e-11
0.0001339406756922387,1.000000414320583,1.0000004144008638,8.028089304445984e-11
0.0001340406756922387,1.000000411176661,1.0000004112563938,7.973288695950487e-11
0.0001341406756922387,1.000000408056596,1.000000408135784,7.918798949901884e-11
0.0001342406756922387,1.000000404960206,1.0000004050388533,7.864731088602639e-11
0.0001343406756922387,1.000000401887312,1.000000401965422,7.810996294210781e-11
0.0001344406756922387,1.000000398837736,1.0000003989153121,7.757616771186804e-11
0.0001345406756922387,1.0000003958113,1.0000003958883463,7.704636928451691e-11
0.0001346406756922387,1.000000392807829,1.000000392884349,7.652012357084459e-11
0.0001347406756922387,1.000000389827149,1.000000389903146,7.599698648164122e-11
0.0001348406756922387,1.000000386869087,1.0000003869445644,7.547740210611664e-11
0.0001349406756922387,1.000000383933471,1.0000003840084326,7.49615924888758e-11
0.0001350406756922387,1.000000381020131,1.0000003810945801,7.444911354070882e-11
0.0001351406756922387,1.000000378128897,1.0000003782028377,7.39406313954305e-11
0.0001352406756922387,1.000000375259603,1.000000375333038,7.34350358300162e-11
